"GWNoA","Year","youth_bulge"
366,1951,0.236261609441905
366,1952,0.235520104683475
366,1953,0.234144206275674
366,1954,0.232177667343913
366,1955,0.229676565031602
366,1956,0.224340836692617
366,1957,0.21793883603073
366,1958,0.210613898478595
366,1959,0.202663006058565
366,1960,0.194485618257306
366,1961,0.191495527663756
366,1962,0.188806760170091
366,1963,0.186665965515748
366,1964,0.185435796490365
366,1965,0.185240184655616
366,1966,0.186021420228456
366,1967,0.187739407442151
366,1968,0.189786670680824
366,1969,0.19131230692956
366,1970,0.191809672313359
366,1971,0.193122430655076
366,1972,0.194072932195489
366,1973,0.194744855270918
366,1974,0.195283901656006
366,1975,0.195592588040126
366,1976,0.19527948031172
366,1977,0.194359946054578
366,1978,0.192766541748284
366,1979,0.190603756895303
366,1980,0.188055067354446
366,1981,0.186321977542929
366,1982,0.184605760409678
366,1983,0.182947035389858
366,1984,0.181517393229304
366,1985,0.180410933158255
366,1986,0.179391062312237
366,1987,0.178630583967384
366,1988,0.177964707334129
366,1989,0.177272760802873
366,1990,0.176562927179297
366,1991,0.174985723958968
366,1992,0.174041002760594
366,1993,0.173596423785215
366,1994,0.173460699733278
366,1995,0.173494727866489
366,1996,0.174416392951806
366,1997,0.174750080194048
366,1998,0.17457866176221
366,1999,0.174235815463909
366,2000,0.173975181834817
366,2001,0.174188463537156
366,2002,0.174949704200944
366,2003,0.175842358212965
366,2004,0.17617850714039
366,2005,0.175518355451687
366,2006,0.173677266785896
366,2007,0.171056670535012
366,2008,0.167584447217089
366,2009,0.163184688691792
366,2010,0.157824810506381
366,2011,0.151202791917665
366,2012,0.143548898646928
366,2013,0.135515587357779
366,2014,0.12810700386473
366,2015,0.122029310530815
366,2016,0.117113365694351
366,2017,0.113524706535424
366,2018,0.111357320395117
366,2019,0.110614499424626
366,2020,0.111245541420378
366,2021,0.113203006628021
366,2022,0.11662534467178
366,2023,0.120913869013839
366,2024,0.12515914700915
366,2025,0.128761603116717
366,2026,0.131678922081996
366,2027,0.133897795834274
366,2028,0.135403400057457
366,2029,0.136291881745659
366,2030,0.136641263041396
366,2031,0.136320834827241
366,2032,0.135274105441617
366,2033,0.133787510661087
366,2034,0.132289278136685
366,2035,0.131055003802942
366,2036,0.13006232841492
366,2037,0.129372161542468
366,2038,0.128821177616698
366,2039,0.128103623250157
366,2040,0.127048156039611
366,2041,0.125746291262212
366,2042,0.124188506970665
366,2043,0.122475631123066
366,2044,0.120762341807326
366,2045,0.119156682055243
366,2046,0.117657567959275
366,2047,0.116254416961131
366,2048,0.115035556647905
366,2049,0.114102516949256
366,2050,0.113521573414968
366,2051,0.1133231430352
366,2052,0.11349760842135
366,2053,0.113996325227792
366,2054,0.114729412061416
366,2055,0.115628033842764
366,2056,0.116741992073842
366,2057,0.118013675381538
366,2058,0.119361178517713
366,2059,0.12065645599153
366,2060,0.121812033635151
366,2061,0.122915248700008
366,2062,0.123847135598526
366,2063,0.124579724686664
366,2064,0.125094690791023
366,2065,0.125395881388433
366,2066,0.12557870241004
366,2067,0.125536405917381
366,2068,0.125296007975684
366,2069,0.12490265693975
366,2070,0.124375532419715
366,2071,0.123836070929786
366,2072,0.123195895978045
366,2073,0.122472272593338
366,2074,0.121696017174383
366,2075,0.120898542044439
366,2076,0.120210890471253
366,2077,0.119547194676923
366,2078,0.11893066291309
366,2079,0.118385888606983
366,2080,0.117919312545414
366,2081,0.117603861192571
366,2082,0.117411761815256
366,2083,0.117349150306942
366,2084,0.117391261181657
366,2085,0.117490116482752
366,2086,0.117774491376536
366,2087,0.118162396117965
366,2088,0.118591370077786
366,2089,0.118999054899447
366,2090,0.1193550642203
366,2091,0.119878845847282
366,2092,0.120351156405841
366,2093,0.120735052956559
366,2094,0.121001158152104
366,2095,0.121146741577963
366,2096,0.121401251626014
366,2097,0.121489199834862
366,2098,0.121430180576119
366,2099,0.121251270368348
366,2100,0.120968101308295
530,1950,0.336623778885216
530,1951,0.337073635468401
530,1952,0.337673451345981
530,1953,0.338364664725502
530,1954,0.339103112138792
530,1955,0.339908937647559
530,1956,0.34021579997649
530,1957,0.340631138577907
530,1958,0.341132828549233
530,1959,0.341722351602918
530,1960,0.342415066644268
530,1961,0.342719083402565
530,1962,0.343190319975436
530,1963,0.343620269233545
530,1964,0.343746897473037
530,1965,0.343467491984407
530,1966,0.342609011772729
530,1967,0.341554160190385
530,1968,0.340314631958988
530,1969,0.33892501770839
530,1970,0.337471702887766
530,1971,0.335825367689211
530,1972,0.334198808778647
530,1973,0.332797110173471
530,1974,0.331887667460895
530,1975,0.331612096790049
530,1976,0.329532184671794
530,1977,0.327509154365658
530,1978,0.325337494649417
530,1979,0.322844964727193
530,1980,0.320039901280511
530,1981,0.321433729242592
530,1982,0.323174358814021
530,1983,0.325306708279906
530,1984,0.327903019041871
530,1985,0.330955573478983
530,1986,0.333549848900573
530,1987,0.336328338532852
530,1988,0.339074669900989
530,1989,0.341523216336188
530,1990,0.34351851751471
530,1991,0.345187246125756
530,1992,0.34647190333662
530,1993,0.347393502859508
530,1994,0.348235372404904
530,1995,0.349371599961638
530,1996,0.352051456636281
530,1997,0.354907536886504
530,1998,0.357766582320095
530,1999,0.36042703552291
530,2000,0.36277744792255
530,2001,0.363780045776185
530,2002,0.364600265672437
530,2003,0.365133175352267
530,2004,0.365287233751231
530,2005,0.365146625764079
530,2006,0.364198661438709
530,2007,0.363106009898685
530,2008,0.362240013954561
530,2009,0.362059859403793
530,2010,0.362775443560138
530,2011,0.364213357521478
530,2012,0.365941132080545
530,2013,0.367539254226707
530,2014,0.368457107473275
530,2015,0.368396285196258
530,2016,0.367582450741775
530,2017,0.365997813607052
530,2018,0.363604631649398
530,2019,0.360360638726023
530,2020,0.356294438719778
530,2021,0.35159645814356
530,2022,0.346194951297657
530,2023,0.340383036502887
530,2024,0.334544106838635
530,2025,0.328920145708139
530,2026,0.323589275767117
530,2027,0.318449520233457
530,2028,0.313568784144787
530,2029,0.309005822832417
530,2030,0.304779621894488
530,2031,0.300992278479923
530,2032,0.297536943986242
530,2033,0.294282641388846
530,2034,0.29104209050551
530,2035,0.287703755733742
530,2036,0.284409200068543
530,2037,0.281030593182688
530,2038,0.277579318664537
530,2039,0.274080322015543
530,2040,0.270547787126729
530,2041,0.267079847543393
530,2042,0.263563314820198
530,2043,0.260008369898595
530,2044,0.25642572413034
530,2045,0.252824372843054
530,2046,0.249331670877421
530,2047,0.245824712521202
530,2048,0.24231924804634
530,2049,0.238832058263155
530,2050,0.235374746781697
530,2051,0.232087575317032
530,2052,0.22883133795497
530,2053,0.225613294400611
530,2054,0.222438085212871
530,2055,0.219308530171257
530,2056,0.216370293837022
530,2057,0.213474744378515
530,2058,0.210626649289533
530,2059,0.207829774941062
530,2060,0.205084654122102
530,2061,0.202542579629466
530,2062,0.200047040779591
530,2063,0.197589789596162
530,2064,0.195156070185525
530,2065,0.192735458495642
530,2066,0.19048433627798
530,2067,0.188243646203279
530,2068,0.18601458823878
530,2069,0.183797999340841
530,2070,0.181593452616464
530,2071,0.179559333137204
530,2072,0.177534460495908
530,2073,0.175521539657473
530,2074,0.173523261121758
530,2075,0.171540741839669
530,2076,0.169730133092691
530,2077,0.167936899808183
530,2078,0.166162552950293
530,2079,0.164405939553377
530,2080,0.1626643205373
530,2081,0.161088653261734
530,2082,0.15953260071673
530,2083,0.157995320942646
530,2084,0.156475835312097
530,2085,0.154972586271538
530,2086,0.15362627129206
530,2087,0.15230242215866
530,2088,0.150999771020726
530,2089,0.149714589035365
530,2090,0.148441233145324
530,2091,0.147307363043887
530,2092,0.146195572707043
530,2093,0.145101160791578
530,2094,0.144017087856445
530,2095,0.142934987932146
530,2096,0.14198113126576
530,2097,0.14104350475063
530,2098,0.140115075827741
530,2099,0.139186779780999
530,2100,0.138249453274604
NA,1950,0.23719501683589
NA,1951,0.234690920734899
NA,1952,0.232617338184469
NA,1953,0.230655403906753
NA,1954,0.228329104861859
NA,1955,0.225391134918443
NA,1956,0.221858642827858
NA,1957,0.217975921833418
NA,1958,0.21393367891639
NA,1959,0.21002031914047
NA,1960,0.206496074210672
NA,1961,0.203311909199619
NA,1962,0.200311778753393
NA,1963,0.197957639576523
NA,1964,0.196881794228216
NA,1965,0.197377637301608
NA,1966,0.199340110207868
NA,1967,0.202796615930589
NA,1968,0.206979017591796
NA,1969,0.210750055079798
NA,1970,0.213422496365169
NA,1971,0.21532452838484
NA,1972,0.216098443557601
NA,1973,0.215989075733726
NA,1974,0.215459766293877
NA,1975,0.214796742045568
NA,1976,0.214157472883822
NA,1977,0.213372743694599
NA,1978,0.212368410868719
NA,1979,0.210997794515745
NA,1980,0.209178508048077
NA,1981,0.207051696330496
NA,1982,0.204546094782341
NA,1983,0.201776143092893
NA,1984,0.198895630040227
NA,1985,0.196005115843245
NA,1986,0.193091512167309
NA,1987,0.190215764726391
NA,1988,0.187445367021101
NA,1989,0.184846977197604
NA,1990,0.182452258811536
NA,1991,0.180326852174789
NA,1992,0.178388921128156
NA,1993,0.176627933211511
NA,1994,0.17501785072143
NA,1995,0.173549628570235
NA,1996,0.172278152642389
NA,1997,0.171133074081508
NA,1998,0.170116460893404
NA,1999,0.16924208875847
NA,2000,0.168492511043424
NA,2001,0.168127418588641
NA,2002,0.167762965851837
NA,2003,0.167191098172795
NA,2004,0.166145233944776
NA,2005,0.164481149232622
NA,2006,0.162392270849374
NA,2007,0.159909965489575
NA,2008,0.157080066955722
NA,2009,0.153945573339233
NA,2010,0.150517271864522
NA,2011,0.146772901357569
NA,2012,0.14269067968553
NA,2013,0.138468829621775
NA,2014,0.13444943837136
NA,2015,0.130883137280697
NA,2016,0.128041193346772
NA,2017,0.125721222070225
NA,2018,0.123934974463178
NA,2019,0.122664463431569
NA,2020,0.121878236687198
NA,2021,0.121753646359068
NA,2022,0.122182297714551
NA,2023,0.122997660303339
NA,2024,0.123967574669016
NA,2025,0.124924228505243
NA,2026,0.126107951802462
NA,2027,0.127271673965046
NA,2028,0.128311373543005
NA,2029,0.129118109411271
NA,2030,0.129617318781277
NA,2031,0.130056777506013
NA,2032,0.130172114282528
NA,2033,0.129991554110132
NA,2034,0.129587448183047
NA,2035,0.129005126812946
NA,2036,0.128532646580044
NA,2037,0.127911012339033
NA,2038,0.12714461117381
NA,2039,0.126255637950913
NA,2040,0.125267009340047
NA,2041,0.124489974471481
NA,2042,0.123685786733164
NA,2043,0.122855212487299
NA,2044,0.121995458681002
NA,2045,0.121101777020209
NA,2046,0.120481866467364
NA,2047,0.119897397280342
NA,2048,0.119354877971774
NA,2049,0.118880320052714
NA,2050,0.118489218661255
NA,2051,0.118475082988894
NA,2052,0.118597385806527
NA,2053,0.118824284874128
NA,2054,0.119118639424527
NA,2055,0.119444511131967
NA,2056,0.120094684224431
NA,2057,0.120824449268337
NA,2058,0.121571019018267
NA,2059,0.122258331037892
NA,2060,0.122823539589448
NA,2061,0.123571156381437
NA,2062,0.124242912175418
NA,2063,0.12479114394886
NA,2064,0.125174977896951
NA,2065,0.125363008116311
NA,2066,0.125671557892853
NA,2067,0.125838360243765
NA,2068,0.12584830788861
NA,2069,0.125699424036018
NA,2070,0.125387271337955
NA,2071,0.125236282300655
NA,2072,0.124993592262782
NA,2073,0.124651731781102
NA,2074,0.124215280275588
NA,2075,0.123685899088013
NA,2076,0.123385394890668
NA,2077,0.123072148100387
NA,2078,0.122734456689111
NA,2079,0.122364887593019
NA,2080,0.121952201497161
NA,2081,0.121813204846205
NA,2082,0.121709195769314
NA,2083,0.121614308003549
NA,2084,0.121500741873109
NA,2085,0.121338979459326
NA,2086,0.121466194212604
NA,2087,0.121616360919353
NA,2088,0.121745865996161
NA,2089,0.121811694440225
NA,2090,0.121779245733691
NA,2091,0.122019805823928
NA,2092,0.12222426886884
NA,2093,0.122353741575611
NA,2094,0.122371825581208
NA,2095,0.122249432124255
NA,2096,0.122374400996431
NA,2097,0.12241824573096
NA,2098,0.12235685943567
NA,2099,0.122172236761298
NA,2100,0.121845786516498
950,1950,0.357157700600047
950,1951,0.359812994821689
950,1952,0.362587781989932
950,1953,0.365496545298339
950,1954,0.368511214458115
950,1955,0.371635901283498
950,1956,0.37025085816972
950,1957,0.369063324538259
950,1958,0.368125347867637
950,1959,0.367547596146506
950,1960,0.367501647989453
950,1961,0.368297792493433
950,1962,0.369164046504826
950,1963,0.369964399064104
950,1964,0.370572126602895
950,1965,0.371030633880048
950,1966,0.371611076691423
950,1967,0.37188641773169
950,1968,0.371967309242835
950,1969,0.372091787952831
950,1970,0.372385323295526
950,1971,0.372727994810628
950,1972,0.373675211485876
950,1973,0.374946977976896
950,1974,0.376115496568164
950,1975,0.376883854005119
950,1976,0.374469304004787
950,1977,0.372095218528411
950,1978,0.369796124656607
950,1979,0.367456759168756
950,1980,0.365220952869782
950,1981,0.363991752410805
950,1982,0.360580839557549
950,1983,0.354953391238653
950,1984,0.347649765269209
950,1985,0.339570817430209
950,1986,0.332106805972192
950,1987,0.325072443394387
950,1988,0.318816716132034
950,1989,0.313791243369595
950,1990,0.310216830080659
950,1991,0.307653422303104
950,1992,0.306467853037518
950,1993,0.306326828575727
950,1994,0.306814549771492
950,1995,0.307660095217573
950,1996,0.308154012897849
950,1997,0.309700756589588
950,1998,0.311803160849758
950,1999,0.313728122237414
950,2000,0.314943405390433
950,2001,0.30817463830927
950,2002,0.300224138057324
950,2003,0.291416217543961
950,2004,0.282171511374338
950,2005,0.272658803417606
950,2006,0.269642544137477
950,2007,0.266605779380115
950,2008,0.263769725592928
950,2009,0.261274856036496
950,2010,0.259065456683487
950,2011,0.254456218736657
950,2012,0.250462083400419
950,2013,0.247030013753708
950,2014,0.243953284495646
950,2015,0.241094153586721
950,2016,0.237709107227444
950,2017,0.234333531468801
950,2018,0.231330749156369
950,2019,0.229180680544193
950,2020,0.228116957520712
950,2021,0.22737167855117
950,2022,0.227536583393969
950,2023,0.228368280461616
950,2024,0.229416703993732
950,2025,0.23036296004701
950,2026,0.230593526628908
950,2027,0.230725037343445
950,2028,0.230644482150525
950,2029,0.230174049236742
950,2030,0.22920059225525
950,2031,0.227095532466685
950,2032,0.224423503161227
950,2033,0.221423162236628
950,2034,0.21841318164824
950,2035,0.215592668305791
950,2036,0.212287991623446
950,2037,0.209122607497265
950,2038,0.206196770265151
950,2039,0.203562530360249
950,2040,0.201238353840289
950,2041,0.198593598448109
950,2042,0.196263059513376
950,2043,0.194278311979583
950,2044,0.192614416387728
950,2045,0.191234824795217
950,2046,0.189475367268495
950,2047,0.187960941987364
950,2048,0.186699633517657
950,2049,0.185644936528603
950,2050,0.184743441502479
950,2051,0.183360031226396
950,2052,0.182063356868681
950,2053,0.180881332451908
950,2054,0.179811442488949
950,2055,0.178831094785917
950,2056,0.177340106385661
950,2057,0.175878320749749
950,2058,0.174491091263544
950,2059,0.173213049116755
950,2060,0.17204673356079
950,2061,0.170451483243466
950,2062,0.168919591311785
950,2063,0.167492595626694
950,2064,0.166187641011995
950,2065,0.165000384963454
950,2066,0.163432915026205
950,2067,0.16194546070975
950,2068,0.160576701385634
950,2069,0.159340673282602
950,2070,0.15823249690565
950,2071,0.156775350833305
950,2072,0.155408551277947
950,2073,0.154170820870721
950,2074,0.153074504961276
950,2075,0.152118426458505
950,2076,0.150842281244329
950,2077,0.149668009424249
950,2078,0.148625135028493
950,2079,0.147725267997053
950,2080,0.146958589364038
950,2081,0.145920815249933
950,2082,0.144975337877618
950,2083,0.144147690886376
950,2084,0.143442536633653
950,2085,0.142849786019783
950,2086,0.142017768615844
950,2087,0.141260609766635
950,2088,0.140595924280239
950,2089,0.140024925804901
950,2090,0.139520480218398
950,2091,0.138778829374337
950,2092,0.138073982613829
950,2093,0.137426940328938
950,2094,0.136849489308506
950,2095,0.136334361082563
950,2096,0.135616102786555
950,2097,0.134927205903696
950,2098,0.134303845443679
950,2099,0.133749728074432
950,2100,0.133264789845105
375,1950,0.227811822589061
375,1951,0.224377007338347
375,1952,0.221254320718599
375,1953,0.21857425660479
375,1954,0.216413335530998
375,1955,0.21485537192896
375,1956,0.213241302624011
375,1957,0.212178474889149
375,1958,0.212195971863195
375,1959,0.213943871372168
375,1960,0.217644861169751
375,1961,0.222323199709185
375,1962,0.228485833632601
375,1963,0.235396833308926
375,1964,0.242016098642646
375,1965,0.2476748302288
375,1966,0.250741128096732
375,1967,0.25298993979441
375,1968,0.254137077114872
375,1969,0.253684744168149
375,1970,0.251440966325348
375,1971,0.248541133147361
375,1972,0.24318871870425
375,1973,0.236288541072952
375,1974,0.229243221272348
375,1975,0.222989709964622
375,1976,0.217057147132954
375,1977,0.212140883833936
375,1978,0.208086146531884
375,1979,0.204459733995599
375,1980,0.200972068936242
375,1981,0.197949556592264
375,1982,0.194995540404094
375,1983,0.191921855931861
375,1984,0.188445742971867
375,1985,0.184440518587065
375,1986,0.180127146977916
375,1987,0.175267169226832
375,1988,0.170222483818712
375,1989,0.165547499633363
375,1990,0.161610429154923
375,1991,0.158612775408982
375,1992,0.156187347763501
375,1993,0.154367576452353
375,1994,0.153169430115421
375,1995,0.15257861668596
375,1996,0.152651816863747
375,1997,0.153425405927433
375,1998,0.154508705514241
375,1999,0.155329852480781
375,2000,0.155544447241144
375,2001,0.155287625787695
375,2002,0.154353206457677
375,2003,0.152982435931408
375,2004,0.151600611113205
375,2005,0.150475056049299
375,2006,0.150068890901115
375,2007,0.1497167790285
375,2008,0.149291411048491
375,2009,0.148627419362446
375,2010,0.147641462255895
375,2011,0.14713249146879
375,2012,0.146417296734259
375,2013,0.145359829110596
375,2014,0.143833408167512
375,2015,0.141818559462203
375,2016,0.139829274737042
375,2017,0.137408900341105
375,2018,0.13482278451211
375,2019,0.132528799723121
375,2020,0.130825861445747
375,2021,0.130170660967269
375,2022,0.130142126581393
375,2023,0.130492490646889
375,2024,0.130873489897674
375,2025,0.131076766613708
375,2026,0.131697602196946
375,2027,0.13224275567289
375,2028,0.132615788698359
375,2029,0.132762220259558
375,2030,0.132672764375502
375,2031,0.13291477953561
375,2032,0.13291441813146
375,2033,0.132702188710151
375,2034,0.132391637646737
375,2035,0.132069844340661
375,2036,0.132310269139718
375,2037,0.132583675685644
375,2038,0.132774925286648
375,2039,0.132769075626131
375,2040,0.132517579924751
375,2041,0.132569441300982
375,2042,0.132462608271915
375,2043,0.132175969463734
375,2044,0.131721638989823
375,2045,0.13111442147064
375,2046,0.130878688993357
375,2047,0.130569957439693
375,2048,0.130138734918101
375,2049,0.12959099283886
375,2050,0.128960391981526
375,2051,0.128782547501759
375,2052,0.128605988490897
375,2053,0.128382992531747
375,2054,0.12809498912186
375,2055,0.127745182343876
375,2056,0.127838308250679
375,2057,0.127946949883282
375,2058,0.128003568099586
375,2059,0.127959787063246
375,2060,0.127792554546455
375,2061,0.12800601122457
375,2062,0.128170964447921
375,2063,0.128223166065992
375,2064,0.128122415038664
375,2065,0.127855542436716
375,2066,0.127963927436528
375,2067,0.127976327932038
375,2068,0.127837963621575
375,2069,0.127535977031978
375,2070,0.127084293431914
375,2071,0.127012007436854
375,2072,0.126858051384672
375,2073,0.126593005723528
375,2074,0.126200237650521
375,2075,0.125671930299444
375,2076,0.125513495737542
375,2077,0.125306860856982
375,2078,0.12500904187262
375,2079,0.124596950441271
375,2080,0.124061730642415
375,2081,0.123921986444145
375,2082,0.123751743083283
375,2083,0.123499071622634
375,2084,0.123142542998781
375,2085,0.12268228891324
375,2086,0.12260892308144
375,2087,0.122518016134705
375,2088,0.122372003839899
375,2089,0.122134022315339
375,2090,0.121771943850115
375,2091,0.121781413692907
375,2092,0.121764650346981
375,2093,0.121655115012514
375,2094,0.121415435530438
375,2095,0.121037082636949
375,2096,0.121036991212244
375,2097,0.1209754578575
375,2098,0.120819123992078
375,2099,0.120545628750117
375,2100,0.120139219088581
220,1950,0.196365605764735
220,1951,0.192868996114923
220,1952,0.190229156020561
220,1953,0.188029631385788
220,1954,0.185431641353156
220,1955,0.181997517619466
220,1956,0.178143200449312
220,1957,0.173573076633827
220,1958,0.169224493708655
220,1959,0.166569311348637
220,1960,0.166500466163728
220,1961,0.169449909636272
220,1962,0.174518436670381
220,1963,0.18097862860616
220,1964,0.187802659827664
220,1965,0.194324275844661
220,1966,0.200555687196599
220,1967,0.206805324611056
220,1968,0.212402834930658
220,1969,0.216444790197787
220,1970,0.218451474326322
220,1971,0.219330900763805
220,1972,0.21798029915604
220,1973,0.21517998370054
220,1974,0.212183036052926
220,1975,0.209766222775058
220,1976,0.207505585853244
220,1977,0.205843194202395
220,1978,0.204585675454881
220,1979,0.20334355004203
220,1980,0.201889273656841
220,1981,0.200772093314352
220,1982,0.199703904116115
220,1983,0.198655047203865
220,1984,0.197582059916211
220,1985,0.196431315356019
220,1986,0.194944762006119
220,1987,0.193339581033013
220,1988,0.191530443493328
220,1989,0.18937899623214
220,1990,0.186808628876109
220,1991,0.183445385969255
220,1992,0.179774682748485
220,1993,0.176008274652904
220,1994,0.172424000890842
220,1995,0.169200691695746
220,1996,0.166611133245148
220,1997,0.164221181767764
220,1998,0.1621053034211
220,1999,0.160372407822958
220,2000,0.159066399988251
220,2001,0.158268710176085
220,2002,0.157965039723173
220,2003,0.157868648615176
220,2004,0.157552137358375
220,2005,0.156758359565806
220,2006,0.155642221687064
220,2007,0.154129800759301
220,2008,0.152382495537009
220,2009,0.150652368004148
220,2010,0.149082560199236
220,2011,0.147319038476039
220,2012,0.145711545830742
220,2013,0.144346420062904
220,2014,0.143302388287311
220,2015,0.142614076412221
220,2016,0.142776755965066
220,2017,0.143146832443287
220,2018,0.143627947195513
220,2019,0.144066986655915
220,2020,0.144342406347782
220,2021,0.144782974655072
220,2022,0.145091607970016
220,2023,0.145203792875759
220,2024,0.14508243650677
220,2025,0.144717520891757
220,2026,0.144479660505783
220,2027,0.144023230513274
220,2028,0.143352365929074
220,2029,0.142487967380117
220,2030,0.14144815611357
220,2031,0.140643181110076
220,2032,0.139708085660146
220,2033,0.138669079469939
220,2034,0.137578384288902
220,2035,0.136474920013079
220,2036,0.135815866053474
220,2037,0.135193627012519
220,2038,0.134579685111369
220,2039,0.133956939522161
220,2040,0.133324809461112
220,2041,0.133091003079722
220,2042,0.132898130252403
220,2043,0.132741081217792
220,2044,0.132597246162272
220,2045,0.132424542649936
220,2046,0.132629256833047
220,2047,0.132865509890282
220,2048,0.133069011652967
220,2049,0.133192014493475
220,2050,0.133209897299674
220,2051,0.133563968315723
220,2052,0.133868292014471
220,2053,0.134076714740858
220,2054,0.134145435602035
220,2055,0.134042334485797
220,2056,0.134202602521489
220,2057,0.134253236032298
220,2058,0.134169253171693
220,2059,0.133932382144314
220,2060,0.133525370396708
220,2061,0.133383346080186
220,2062,0.133147492163893
220,2063,0.132796388069908
220,2064,0.132324388230129
220,2065,0.131729380875336
220,2066,0.131443275832
220,2067,0.131115765935889
220,2068,0.130732957933872
220,2069,0.130280726282298
220,2070,0.129739089299646
220,2071,0.129557566793105
220,2072,0.129370907532743
220,2073,0.129134626723637
220,2074,0.128824503575528
220,2075,0.128434430578633
220,2076,0.12840227402214
220,2077,0.128355107449851
220,2078,0.128270486809581
220,2079,0.128114753205068
220,2080,0.127847489159421
220,2081,0.127898511318128
220,2082,0.127915206282225
220,2083,0.127854190322865
220,2084,0.12767746034055
220,2085,0.127356490553844
220,2086,0.127352800703077
220,2087,0.127282950882102
220,2088,0.127111366891168
220,2089,0.126813764181793
220,2090,0.126374012561256
220,2091,0.12625044864251
220,2092,0.126062924569605
220,2093,0.125790455908858
220,2094,0.125412391095916
220,2095,0.124903872938695
220,2096,0.124722388121784
220,2097,0.124503722705138
220,2098,0.124218116358274
220,2099,0.123838659122703
220,2100,0.123339457654561
NA,1950,0.238685924667233
NA,1951,0.232892017205743
NA,1952,0.227564457231382
NA,1953,0.222277173315749
NA,1954,0.217488789237668
NA,1955,0.2133797833542
NA,1956,0.211061494592995
NA,1957,0.208273591418406
NA,1958,0.205227391531626
NA,1959,0.203034496898867
NA,1960,0.202662129703763
NA,1961,0.213680592535218
NA,1962,0.224191817884965
NA,1963,0.232891485059537
NA,1964,0.239253711960521
NA,1965,0.24347680875047
NA,1966,0.254293473919642
NA,1967,0.263445796037029
NA,1968,0.270326768621411
NA,1969,0.275048424018313
NA,1970,0.277792832463925
NA,1971,0.281062272264715
NA,1972,0.283185840707965
NA,1973,0.284197530864198
NA,1974,0.284941415590626
NA,1975,0.286341703025225
NA,1976,0.293766578249337
NA,1977,0.298783223797081
NA,1978,0.30034979993457
NA,1979,0.298255688751705
NA,1980,0.293447422774008
NA,1981,0.294283743587533
NA,1982,0.294200530937309
NA,1983,0.293554932843753
NA,1984,0.292112238369436
NA,1985,0.289454130739058
NA,1986,0.286291893998441
NA,1987,0.279956527063434
NA,1988,0.27141364902507
NA,1989,0.26269627170229
NA,1990,0.25571060939697
NA,1991,0.253199478887271
NA,1992,0.252209112899245
NA,1993,0.252094513033189
NA,1994,0.251860093178499
NA,1995,0.251216743286837
NA,1996,0.252433442214624
NA,1997,0.252415753577225
NA,1998,0.251227983640586
NA,1999,0.249250709592902
NA,2000,0.246943414969625
NA,2001,0.248150011433798
NA,2002,0.248975562021092
NA,2003,0.250383857939184
NA,2004,0.252681944899312
NA,2005,0.255701525522576
NA,2006,0.256245887215432
NA,2007,0.254557044528324
NA,2008,0.251016656453679
NA,2009,0.246247203200217
NA,2010,0.241198170671348
NA,2011,0.244055702170181
NA,2012,0.247424343983516
NA,2013,0.250790046020932
NA,2014,0.253588377611315
NA,2015,0.255508171416661
NA,2016,0.257705114908019
NA,2017,0.259054988911178
NA,2018,0.259629701892566
NA,2019,0.259595984756022
NA,2020,0.259114048276295
NA,2021,0.259130785803805
NA,2022,0.258681133322696
NA,2023,0.257697162979204
NA,2024,0.256142405635598
NA,2025,0.254013730245494
NA,2026,0.252319828363292
NA,2027,0.250174852964552
NA,2028,0.247564334496771
NA,2029,0.24449683752352
NA,2030,0.241023163887639
NA,2031,0.238058704241992
NA,2032,0.234765712998423
NA,2033,0.231252322812427
NA,2034,0.227702311555083
NA,2035,0.224223884725314
NA,2036,0.221609023477417
NA,2037,0.219099208303345
NA,2038,0.21669423787511
NA,2039,0.214393044321246
NA,2040,0.212207213893424
NA,2041,0.210869463978019
NA,2042,0.20966798240732
NA,2043,0.208513175352266
NA,2044,0.207345802398629
NA,2045,0.20613327371027
NA,2046,0.205539397144368
NA,2047,0.204913756181131
NA,2048,0.20418462510928
NA,2049,0.203304804507872
NA,2050,0.202247605464091
NA,2051,0.201619822646097
NA,2052,0.200844455321565
NA,2053,0.19987897167984
NA,2054,0.198714000753767
NA,2055,0.197330879593415
NA,2056,0.196316902192055
NA,2057,0.195138678902138
NA,2058,0.193777823813624
NA,2059,0.192234437840641
NA,2060,0.190513092251046
NA,2061,0.189133217707301
NA,2062,0.187638697172919
NA,2063,0.186023677383601
NA,2064,0.184300753666822
NA,2065,0.182484576194673
NA,2066,0.181036395167373
NA,2067,0.17955134541147
NA,2068,0.178013720268989
NA,2069,0.176420445048639
NA,2070,0.174790708253542
NA,2071,0.173550558498732
NA,2072,0.172318311831828
NA,2073,0.171069075511844
NA,2074,0.169789333706607
NA,2075,0.168469847529599
NA,2076,0.167534180263795
NA,2077,0.166600971387873
NA,2078,0.165628906243463
NA,2079,0.164594659020931
NA,2080,0.163477853553717
NA,2081,0.162704363262031
NA,2082,0.161877540670793
NA,2083,0.160967866489339
NA,2084,0.159958208833104
NA,2085,0.15884213807075
NA,2086,0.158010302401423
NA,2087,0.157098500464444
NA,2088,0.156100779662045
NA,2089,0.155014383956137
NA,2090,0.153826539741617
NA,2091,0.152903081699883
NA,2092,0.151926342656942
NA,2093,0.150878700702815
NA,2094,0.149754724428232
NA,2095,0.148558774226141
NA,2096,0.147648165569144
